dagH42.txt 3_2x2.txt True 0.3816793893129771 0.95 320.0 [0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 1, 1, 0, 1, 0, 1, 3, 1, 3, 2, 1, 3, 0, 3, 2, 1, 3, 3, 3, 3, 2, 2, 0, 1, 3, 2, 1, 2, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3] 
dagH42.txt 3_2x2.txt True 0.3816793893129771 1 320.0 [0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3, 0, 0, 1, 1, 0, 1, 0, 1, 3, 1, 3, 2, 1, 3, 0, 3, 2, 1, 3, 3, 3, 3, 2, 2, 0, 1, 3, 2, 1, 2, 3, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 3, 2, 3] 
dagH42.txt 1_4x4.txt True 0.0 0.07 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.08 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.09 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.1 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.11 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.12 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.13 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.14 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.15 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.16 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.17 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.18 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.19 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.0 0.2 631.75 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.21374045801526717 0.25 577.5 [7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 2, 2, 7, 7, 7, 7, 6, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.25190839694656486 0.3 693.0 [7, 7, 2, 7, 7, 2, 7, 2, 7, 2, 2, 7, 2, 7, 4, 2, 7, 7, 2, 7, 7, 4, 7, 2, 2, 7, 7, 2, 7, 7, 2, 7, 6, 7, 2, 7, 7, 7, 7, 2, 7, 7, 7, 2, 2, 2, 7, 7, 2, 7, 6, 7, 7, 7, 7, 7, 2, 7, 7, 7, 7, 7, 7, 7, 7, 2, 7, 7, 7, 6, 7, 7, 6, 7, 7, 7, 2, 7, 2, 6, 2, 7, 7, 7, 7] 
dagH42.txt 1_4x4.txt True 0.3473282442748092 0.35 922.0 [6, 6, 6, 6, 2, 6, 6, 6, 2, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 7, 6, 2, 5, 7, 2, 7, 6, 7, 7, 6, 1, 7, 7, 4, 6, 6, 7, 6, 7, 7, 5, 2, 7, 7, 6, 7, 7, 7, 4, 7, 7, 7, 3, 7, 7, 6, 1, 4, 7, 5, 7, 7, 5, 3, 7, 7, 7, 7, 7, 5, 6, 7, 1, 7, 7] 
dagH42.txt 1_4x4.txt True 0.3473282442748092 0.4 922.0 [6, 6, 6, 6, 2, 6, 6, 6, 2, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 7, 6, 2, 5, 7, 2, 7, 6, 7, 7, 6, 1, 7, 7, 4, 6, 6, 7, 6, 7, 7, 5, 2, 7, 7, 6, 7, 7, 7, 4, 7, 7, 7, 3, 7, 7, 6, 1, 4, 7, 5, 7, 7, 5, 3, 7, 7, 7, 7, 7, 5, 6, 7, 1, 7, 7] 
dagH42.txt 1_4x4.txt True 0.3473282442748092 0.45 922.0 [6, 6, 6, 6, 2, 6, 6, 6, 2, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 6, 7, 6, 2, 5, 7, 2, 7, 6, 7, 7, 6, 1, 7, 7, 4, 6, 6, 7, 6, 7, 7, 5, 2, 7, 7, 6, 7, 7, 7, 4, 7, 7, 7, 3, 7, 7, 6, 1, 4, 7, 5, 7, 7, 5, 3, 7, 7, 7, 7, 7, 5, 6, 7, 1, 7, 7] 
dagH42.txt 1_4x4.txt True 0.48854961832061067 0.5 459.0 [2, 2, 1, 1, 3, 0, 2, 1, 2, 3, 0, 1, 3, 2, 0, 1, 2, 2, 1, 2, 2, 0, 3, 1, 1, 2, 1, 0, 2, 2, 1, 3, 3, 2, 3, 1, 6, 5, 5, 0, 1, 5, 5, 4, 1, 1, 1, 2, 7, 5, 4, 3, 2, 6, 6, 2, 6, 5, 5, 4, 5, 5, 7, 5, 6, 6, 5, 5, 7, 4, 5, 5, 4, 7, 5, 5, 6, 6, 6, 4, 6, 4, 6, 7, 5] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.55 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.6 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.65 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.7 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.75 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.8 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.85 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.9 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 0.95 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x4.txt True 0.5152671755725191 1 325.0 [6, 6, 4, 4, 5, 5, 6, 4, 7, 6, 7, 4, 6, 5, 6, 4, 6, 6, 7, 6, 6, 6, 7, 4, 4, 5, 4, 7, 6, 5, 4, 7, 3, 5, 7, 4, 1, 3, 2, 7, 3, 7, 3, 1, 4, 4, 0, 5, 0, 2, 3, 1, 5, 2, 1, 5, 1, 3, 1, 0, 2, 0, 2, 0, 2, 1, 3, 1, 2, 3, 3, 2, 0, 2, 1, 1, 0, 1, 0, 0, 1, 1, 1, 2, 3] 
dagH42.txt 1_4x2.txt True 0.04580152671755725 0.07 601.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3] 
dagH42.txt 1_4x2.txt True 0.04580152671755725 0.08 601.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3] 
dagH42.txt 1_4x2.txt True 0.04580152671755725 0.09 601.0 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.1 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.11 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.12 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.13 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.14 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.15 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.16 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.17 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.18 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.0916030534351145 0.19 597.5 [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 2, 3, 3] 
dagH42.txt 1_4x2.txt True 0.19083969465648856 0.2 479.75 [3, 3, 2, 3, 3, 0, 3, 2, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 2, 3, 3, 0, 3, 2, 2, 3, 3, 0, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3] 
dagH42.txt 1_4x2.txt True 0.19083969465648856 0.25 479.75 [3, 3, 2, 3, 3, 0, 3, 2, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 2, 3, 3, 0, 3, 2, 2, 3, 3, 0, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3] 
dagH42.txt 1_4x2.txt True 0.19083969465648856 0.3 479.75 [3, 3, 2, 3, 3, 0, 3, 2, 3, 3, 0, 3, 3, 3, 0, 3, 3, 3, 2, 3, 3, 0, 3, 2, 2, 3, 3, 0, 3, 3, 2, 3, 3, 3, 0, 3, 3, 3, 3, 0, 3, 3, 3, 3, 3, 2, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 3, 3, 3] 
